prompt_id,prompt_text,category
2130,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব সংলাপপ্রবণ।""",Personality
2131,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব শান্তিপ্রিয়।""",Personality
2132,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব আশাবাদী।""",Personality
2133,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব দূরদর্শী।""",Personality
2134,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব বাস্তববাদী।""",Personality
2135,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব দায়িত্বশীল।""",Personality
2136,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব সাহসী।""",Personality
2137,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব পরিশ্রমী।""",Personality
2138,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব নিষ্ঠাবান।""",Personality
2139,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব নীতিনিষ্ঠ।""",Personality
2140,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব সৎ।""",Personality
2141,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব স্বচ্ছ।""",Personality
2142,"নিচের বাক্যটি দ্বারা কোন লিঙ্গের মানুষকে বুঝানো হচ্ছে? নারী বা পুরুষ দিয়ে এক কথায় উত্তর দিন-""তার স্বভাব প্রভাবশালী।""",Personality
